DEPTH,DT,DTS,GR,RHO,VP,VS,VPVS,IP,IS,VSH,RHOm,RHOf,PHIE,SWE,VP_FRMB,VS_FRMB,RHO_FRMB,K_FRMB,K_DRY,VP_FRMO,VS_FRMO,RHO_FRMO,K_FRMO,VP_FRMG,VS_FRMG,RHO_FRMG,K_FRMG
2114.55,126.147,336.858,85.486,2.272,2416.22868558,904.832303226,2.67036076958,5489.67157364,2055.77899293,0.466739982129,2.72467839714,1.09,0.276921991465,1.0,2416.22868558,904.832303226,2.272,,,2416.22868558,904.832303226,2.272,,2416.22868558,904.832303226,2.272,
2114.7024,125.256,333.406,84.232,2.276,2433.41636329,914.200704246,2.66179664048,5538.45564284,2080.72080286,0.449501683965,2.72192026943,1.09,0.27324880865,1.0,2433.41636329,914.200704246,2.276,,,2433.41636329,914.200704246,2.276,,2433.41636329,914.200704246,2.276,
2114.8547,124.859,330.004,83.1,2.282,2441.15362128,923.62516818,2.64301331902,5570.71256377,2107.71263379,0.433940477009,2.71943047632,1.09,0.268456054234,1.0,2441.15362128,923.62516818,2.282,,,2441.15362128,923.62516818,2.282,,2441.15362128,923.62516818,2.282,
2115.0073,124.798,328.625,82.917,2.282,2442.34683248,927.500950932,2.63325534063,5573.43547172,2116.55717003,0.431424840195,2.71902797443,1.09,0.268275303611,1.0,2442.34683248,927.500950932,2.282,,,2442.34683248,927.500950932,2.282,,2442.34683248,927.500950932,2.282,
2115.1597,125.015,329.759,85.628,2.277,2438.10742711,924.311391046,2.63775546934,5551.57061153,2104.65703741,0.468692006323,2.72499072101,1.09,0.274001996008,1.0,2438.10742711,924.311391046,2.277,,,2438.10742711,924.311391046,2.277,,2438.10742711,924.311391046,2.277,
2115.312,125.474,332.448,87.572,2.283,2429.18851714,916.835114063,2.64953695586,5545.83738464,2093.13456541,0.495415492474,2.7292664788,1.09,0.272235469076,1.0,2429.18851714,916.835114063,2.283,,,2429.18851714,916.835114063,2.283,,2429.18851714,916.835114063,2.283,
2115.4644,126.536,334.692,86.027,2.307,2408.80065752,910.688035567,2.64503382437,5557.1031169,2100.95729805,0.474176919376,2.7258683071,1.09,0.25605258399,1.0,2408.80065752,910.688035567,2.307,,,2408.80065752,910.688035567,2.307,,2408.80065752,910.688035567,2.307,
2115.6169,127.54,337.589,85.129,2.322,2389.83848204,902.873020152,2.64692645445,5549.20495531,2096.47115279,0.461832428346,2.72389318854,1.09,0.2459727425,1.0,2389.83848204,902.873020152,2.322,,,2389.83848204,902.873020152,2.322,,2389.83848204,902.873020152,2.322,
2115.7693,128.068,342.249,85.052,2.311,2379.98563263,890.579665682,2.67240059968,5500.14679701,2058.12960739,0.460773936353,2.72372382982,1.09,0.252627660982,1.0,2379.98563263,890.579665682,2.311,,,2379.98563263,890.579665682,2.311,,2379.98563263,890.579665682,2.311,
2115.9216,128.215,346.848,84.553,2.291,2377.25695121,878.771104345,2.70520609913,5446.29567523,2013.26460006,0.453914358375,2.72262629734,1.09,0.264375440995,1.0,2377.25695121,878.771104345,2.291,,,2377.25695121,878.771104345,2.291,,2377.25695121,878.771104345,2.291,
2116.074,128.24,347.969,84.183,2.271,2376.79351216,875.940098112,2.71342014972,5397.69806613,1989.25996281,0.448828098151,2.7218124957,1.09,0.276264887596,1.0,2376.79351216,875.940098112,2.271,,,2376.79351216,875.940098112,2.271,,2376.79351216,875.940098112,2.271,
2116.2263,128.272,345.89,86.964,2.259,2376.20057378,881.205007372,2.69653548709,5367.83709617,1990.64211165,0.487057529727,2.72792920476,1.09,0.286293939564,1.0,2376.20057378,881.205007372,2.259,,,2376.20057378,881.205007372,2.259,,2376.20057378,881.205007372,2.259,
2116.3789,128.258,343.005,90.967,2.254,2376.45994792,888.616784012,2.67433610379,5356.54072261,2002.94223116,0.542085366692,2.73673365867,1.09,0.293146166126,1.0,2376.45994792,888.616784012,2.254,,,2376.45994792,888.616784012,2.254,,2376.45994792,888.616784012,2.254,
2116.5312,128.288,341.123,91.566,2.258,2375.90421552,893.519346394,2.65904059616,5364.79171863,2017.56668416,0.550319609595,2.73805113754,1.09,0.291284127417,1.0,2375.90421552,893.519346394,2.258,,,2375.90421552,893.519346394,2.258,,2375.90421552,893.519346394,2.258,
2116.6836,128.447,342.796,89.138,2.274,2372.96316769,889.158566611,2.66877389118,5396.11824332,2021.94658047,0.516942745206,2.73271083923,1.09,0.279240161006,1.0,2372.96316769,889.158566611,2.274,,,2372.96316769,889.158566611,2.274,,2372.96316769,889.158566611,2.274,
2116.8359,128.754,347.308,86.853,2.293,2367.30509343,877.607195918,2.69745405968,5428.23057924,2012.35330024,0.48553165166,2.72768506427,1.09,0.265426530259,1.0,2367.30509343,877.607195918,2.293,,,2367.30509343,877.607195918,2.293,,2367.30509343,877.607195918,2.293,
2116.9885,128.969,352.4,86.029,2.296,2363.35863657,864.926220204,2.7324395785,5426.27142957,1985.87060159,0.474204412674,2.72587270603,1.09,0.262778824076,1.0,2363.35863657,864.926220204,2.296,,,2363.35863657,864.926220204,2.296,,2363.35863657,864.926220204,2.296,
2117.1409,128.992,355.162,83.951,2.281,2362.93723642,858.199920036,2.75336454974,5389.85983627,1957.5540176,0.445638875524,2.72130222008,1.09,0.26990842939,1.0,2362.93723642,858.199920036,2.281,,,2362.93723642,858.199920036,2.281,,2362.93723642,858.199920036,2.281,
2117.2932,128.859,354.605,82.478,2.264,2365.37610877,859.547947716,2.75188384203,5355.21151026,1946.01655363,0.425390061173,2.71806240979,1.09,0.278897422518,1.0,2365.37610877,859.547947716,2.264,,,2365.37610877,859.547947716,2.264,,2365.37610877,859.547947716,2.264,
2117.4456,128.717,349.889,83.259,2.257,2367.98558077,871.133416598,2.71828119052,5344.5434558,1966.14812126,0.43612619424,2.71978019108,1.09,0.283952519249,1.0,2367.98558077,871.133416598,2.257,,,2367.98558077,871.133416598,2.257,,2367.98558077,871.133416598,2.257,
2117.5981,128.628,343.03,83.7,2.261,2369.62403209,888.552021689,2.66683770252,5357.71993656,2009.01612104,0.442188466561,2.72075015465,1.09,0.281925562502,1.0,2369.62403209,888.552021689,2.261,,,2369.62403209,888.552021689,2.261,,2369.62403209,888.552021689,2.261,
2117.7505,128.544,338.98,86.596,2.263,2371.1725168,899.168092513,2.63707368683,5365.96340553,2034.81739336,0.481998762802,2.72711980205,1.09,0.283497763247,1.0,2371.1725168,899.168092513,2.263,,,2371.1725168,899.168092513,2.263,,2371.1725168,899.168092513,2.263,
2117.9028,128.483,341.091,93.158,2.259,2372.29828071,893.603173347,2.6547558821,5359.02181612,2018.64956859,0.572204275208,2.74155268403,1.09,0.292181223583,1.0,2372.29828071,893.603173347,2.259,,,2372.29828071,893.603173347,2.259,,2372.29828071,893.603173347,2.259,
2118.0552,128.222,344.289,97.4,2.251,2377.12717006,885.302754372,2.68510084073,5350.91325982,1992.81650009,0.630517561344,2.75088280982,1.09,0.300974160766,1.0,2377.12717006,885.302754372,2.251,,,2377.12717006,885.302754372,2.251,,2377.12717006,885.302754372,2.251,
2118.2075,127.903,347.831,94.76,2.244,2383.05590956,876.287622437,2.71949055143,5347.57746104,1966.38942475,0.594226407313,2.74507622517,1.09,0.302751146775,1.0,2383.05590956,876.287622437,2.244,,,2383.05590956,876.287622437,2.244,,2383.05590956,876.287622437,2.244,
2118.3601,127.128,347.911,88.318,2.244,2397.58353785,876.086125475,2.73669844566,5380.17745894,1965.93726557,0.505670492817,2.73090727885,1.09,0.296730525318,1.0,2397.58353785,876.086125475,2.244,,,2397.58353785,876.086125475,2.244,,2397.58353785,876.086125475,2.244,
2118.5125,127.278,346.651,83.235,2.241,2394.75793146,879.270505494,2.72357359481,5366.6525244,1970.44520281,0.435796274658,2.71972740395,1.09,0.293746919139,1.0,2394.75793146,879.270505494,2.241,,,2394.75793146,879.270505494,2.241,,2394.75793146,879.270505494,2.241,
2118.6648,127.793,345.083,81.292,2.235,2385.10716549,883.265765048,2.70032787398,5330.71451488,1974.09898488,0.409086535157,2.71545384563,1.09,0.295581352198,1.0,2385.10716549,883.265765048,2.235,,,2385.10716549,883.265765048,2.235,,2385.10716549,883.265765048,2.235,
2118.8171,129.445,346.103,82.879,2.238,2354.66800572,880.662692898,2.67374560624,5269.74699679,1970.92310671,0.430902467524,2.7189443948,1.09,0.295249117366,1.0,2354.66800572,880.662692898,2.238,,,2354.66800572,880.662692898,2.238,,2354.66800572,880.662692898,2.238,
2118.9697,130.901,347.027,86.783,2.248,2328.47724616,878.317825414,2.65106454496,5234.41684937,1974.45847153,0.484569386212,2.72753110179,1.09,0.292837858938,1.0,2328.47724616,878.317825414,2.248,,,2328.47724616,878.317825414,2.248,,2328.47724616,878.317825414,2.248,
2119.1221,131.493,347.835,89.313,2.248,2317.99411376,876.277545388,2.64527389291,5210.85076772,1969.87192203,0.519348408825,2.73309574541,1.09,0.295232792591,1.0,2317.99411376,876.277545388,2.248,,,2317.99411376,876.277545388,2.248,,2317.99411376,876.277545388,2.248,
2119.2744,131.242,347.177,88.1,2.241,2322.42727176,877.93834269,2.64531933375,5204.55951601,1967.45982597,0.50267372328,2.73042779572,1.09,0.298353756868,1.0,2322.42727176,877.93834269,2.241,,,2322.42727176,877.93834269,2.241,,2322.42727176,877.93834269,2.241,
2119.4268,130.239,350.176,90.21,2.244,2340.31280953,870.419446221,2.68871843303,5251.66194458,1953.22123732,0.531679153206,2.73506866451,1.09,0.298509524317,1.0,2340.31280953,870.419446221,2.244,,,2340.31280953,870.419446221,2.244,,2340.31280953,870.419446221,2.244,
2119.5793,129.341,352.935,94.962,2.257,2356.56133786,863.615113264,2.72871711213,5318.75893955,1949.17931064,0.597003230463,2.74552051687,1.09,0.295085752121,1.0,2356.56133786,863.615113264,2.257,,,2356.56133786,863.615113264,2.257,,2356.56133786,863.615113264,2.257,
2119.7317,128.928,356.903,93.521,2.274,2364.11020104,854.013555504,2.76823498387,5375.98659717,1942.02682522,0.577194308887,2.74235108942,1.09,0.283445263189,1.0,2364.11020104,854.013555504,2.274,,,2364.11020104,854.013555504,2.274,,2364.11020104,854.013555504,2.274,
2119.884,128.885,362.193,90.165,2.289,2364.89894092,841.540283771,2.81020289405,5413.25367576,1926.28570955,0.53106055399,2.73496968864,1.09,0.271111189293,1.0,2364.89894092,841.540283771,2.289,,,2364.89894092,841.540283771,2.289,,2364.89894092,841.540283771,2.289,
2120.0364,129.146,362.578,88.66,2.292,2360.11955461,840.646702227,2.80750468462,5409.39401917,1926.7622415,0.510371846862,2.7316594955,1.09,0.267814060531,1.0,2360.11955461,840.646702227,2.292,,,2360.11955461,840.646702227,2.292,,2360.11955461,840.646702227,2.292,
2120.1887,129.66,358.103,86.626,2.282,2350.7635354,851.151763599,2.76186179238,5364.44238778,1942.32832453,0.482411162279,2.72718578596,1.09,0.271921360289,1.0,2350.7635354,851.151763599,2.282,,,2350.7635354,851.151763599,2.282,,2350.7635354,851.151763599,2.282,
2120.3413,130.374,352.11,85.75,2.268,2337.88945649,865.638578853,2.70076855815,5302.33328731,1963.26829684,0.470369097532,2.72525905561,1.09,0.279624842338,1.0,2337.88945649,865.638578853,2.268,,,2337.88945649,865.638578853,2.268,,2337.88945649,865.638578853,2.268,
2120.4937,130.527,346.102,87.182,2.263,2335.14904962,880.665237416,2.65157400385,5284.44229929,1992.94543227,0.490054299265,2.72840868788,1.09,0.284061413568,1.0,2335.14904962,880.665237416,2.263,,,2335.14904962,880.665237416,2.263,,2335.14904962,880.665237416,2.263,
2120.646,129.764,342.741,89.086,2.267,2348.87950433,889.301250799,2.64126414106,5324.90983632,2016.04593556,0.516227919445,2.73259646711,1.09,0.283451521073,1.0,2348.87950433,889.301250799,2.267,,,2348.87950433,889.301250799,2.267,,2348.87950433,889.301250799,2.267,
2120.7983,128.76,340.807,88.057,2.265,2367.19478099,894.347827363,2.64683908046,5361.69617894,2025.69782898,0.502082617362,2.73033321878,1.09,0.283682128394,1.0,2367.19478099,894.347827363,2.265,,,2367.19478099,894.347827363,2.265,,2367.19478099,894.347827363,2.265,
2120.9509,127.796,340.708,86.837,2.26,2385.05117531,894.607699262,2.66603023569,5390.2156562,2021.81340033,0.485311705272,2.72764987284,1.09,0.285561572469,1.0,2385.05117531,894.607699262,2.26,,,2385.05117531,894.607699262,2.26,,2385.05117531,894.607699262,2.26,
2121.1033,126.71,340.726,87.78,2.261,2405.49285771,894.560438593,2.68902217662,5438.81935127,2022.60115166,0.498274795519,2.72972396728,1.09,0.2858554102,1.0,2405.49285771,894.560438593,2.261,,,2405.49285771,894.560438593,2.261,,2405.49285771,894.560438593,2.261,
2121.2556,125.878,339.252,90.256,2.268,2421.3921416,898.447172014,2.69508571792,5491.71737714,2037.67818613,0.532311499072,2.73516983985,1.09,0.283964505387,1.0,2421.3921416,898.447172014,2.268,,,2421.3921416,898.447172014,2.268,,2421.3921416,898.447172014,2.268,
2121.408,125.437,337.604,93.668,2.279,2429.90505194,902.832904823,2.69142278594,5537.75361337,2057.55619009,0.579215066328,2.74267441061,1.09,0.280560047179,1.0,2429.90505194,902.832904823,2.279,,,2429.90505194,902.832904823,2.279,,2429.90505194,902.832904823,2.279,
2121.5605,125.275,334.774,95.596,2.294,2433.04729595,910.464970398,2.67231291159,5581.41049691,2088.60664209,0.60571860609,2.74691497697,1.09,0.273348351164,1.0,2433.04729595,910.464970398,2.294,,,2433.04729595,910.464970398,2.294,,2433.04729595,910.464970398,2.294,
2121.7129,125.239,333.468,94.329,2.299,2433.74667635,914.030731584,2.66265300745,5595.18360894,2101.35665191,0.588301601485,2.74412825624,1.09,0.269101416144,1.0,2433.74667635,914.030731584,2.299,,,2433.74667635,914.030731584,2.299,,2433.74667635,914.030731584,2.299,
2121.8652,125.152,333.654,94.004,2.291,2435.43850678,913.521192613,2.66599015597,5579.58961902,2092.87705228,0.583833940477,2.74341343048,1.09,0.273623899587,1.0,2435.43850678,913.521192613,2.291,,,2435.43850678,913.521192613,2.291,,2435.43850678,913.521192613,2.291,
2122.0176,125.021,334.051,94.173,2.283,2437.99041761,912.435526312,2.67195911087,5565.9321234,2083.09030657,0.586157124201,2.74378513987,1.09,0.278624549685,1.0,2437.99041761,912.435526312,2.283,,,2437.99041761,912.435526312,2.283,,2437.99041761,912.435526312,2.283,
2122.1699,124.878,334.476,93.662,2.27,2440.78220343,911.276145374,2.67842214001,5540.57560179,2068.59685,0.579132586432,2.74266121383,1.09,0.286000064547,1.0,2440.78220343,911.276145374,2.27,,,2440.78220343,911.276145374,2.27,,2440.78220343,911.276145374,2.27,
2122.3225,124.742,333.128,91.684,2.246,2443.4432669,914.963617588,2.67053598628,5487.97357746,2055.0082851,0.551941714207,2.73831067427,1.09,0.298675900094,1.0,2443.4432669,914.963617588,2.246,,,2443.4432669,914.963617588,2.246,,2443.4432669,914.963617588,2.246,
2122.4749,124.864,331.212,87.121,2.231,2441.05586879,920.256512445,2.65258200923,5445.99564326,2053.09227927,0.48921575366,2.72827452059,1.09,0.303535527372,1.0,2441.05586879,920.256512445,2.231,,,2441.05586879,920.256512445,2.231,,2441.05586879,920.256512445,2.231,
2122.6272,125.429,331.728,86.561,2.241,2430.06003396,918.825061496,2.64474722752,5445.76453611,2059.08696281,0.481517630078,2.72704282081,1.09,0.296902936584,1.0,2430.06003396,918.825061496,2.241,,,2430.06003396,918.825061496,2.241,,2430.06003396,918.825061496,2.241,
2122.7795,126.695,337.214,88.014,2.27,2405.777655,903.87706323,2.66162042701,5461.11527685,2051.80093353,0.501491511444,2.73023864183,1.09,0.280592488247,1.0,2405.777655,903.87706323,2.27,,,2405.777655,903.87706323,2.27,,2405.777655,903.87706323,2.27,
2122.9321,127.827,340.131,85.244,2.295,2384.47276397,896.125316422,2.6608697693,5472.36499331,2056.60760119,0.46341329301,2.72414612688,1.09,0.262611843471,1.0,2384.47276397,896.125316422,2.295,,,2384.47276397,896.125316422,2.295,,2384.47276397,896.125316422,2.295,
2123.0845,128.409,341.316,81.405,2.297,2373.66539729,893.014098372,2.65803798799,5452.30941756,2051.25338396,0.410639906523,2.71570238504,1.09,0.257551682827,1.0,2373.66539729,893.014098372,2.297,,,2373.66539729,893.014098372,2.297,,2373.66539729,893.014098372,2.297,
2123.2368,128.415,337.066,83.034,2.282,2373.5544913,904.273940415,2.62481797298,5416.45134914,2063.55313203,0.433033198158,2.71928531171,1.09,0.268390875781,1.0,2373.5544913,904.273940415,2.282,,,2373.5544913,904.273940415,2.282,,2373.5544913,904.273940415,2.282,
2123.3892,127.913,332.366,85.765,2.266,2382.86960669,917.061311927,2.59837545832,5399.58252875,2078.06093283,0.470575297271,2.72529204756,1.09,0.280862399012,1.0,2382.86960669,917.061311927,2.266,,,2382.86960669,917.061311927,2.266,,2382.86960669,917.061311927,2.266,
2123.5417,126.988,326.927,84.759,2.256,2400.22679308,932.318223946,2.57447160362,5414.91164519,2103.30991322,0.456746168122,2.7230793869,1.09,0.286011439889,1.0,2400.22679308,932.318223946,2.256,,,2400.22679308,932.318223946,2.256,,2400.22679308,932.318223946,2.256,
2123.6941,125.513,320.655,83.74,2.248,2428.43370806,950.554334097,2.55475528431,5459.11897572,2136.84614305,0.442738332531,2.72083813321,1.09,0.289935661656,1.0,2428.43370806,950.554334097,2.248,,,2428.43370806,950.554334097,2.248,,2428.43370806,950.554334097,2.248,
2123.8464,124.65,317.343,81.765,2.251,2445.24669073,960.474943515,2.54587244284,5504.25030084,2162.02909785,0.415588700254,2.71649419204,1.09,0.286194807408,1.0,2445.24669073,960.474943515,2.251,,,2445.24669073,960.474943515,2.251,,2445.24669073,960.474943515,2.251,
2123.9988,124.908,316.65,79.925,2.27,2440.19598424,962.576977736,2.53506580844,5539.24488423,2185.04973946,0.390294865627,2.7124471785,1.09,0.272703595139,1.0,2440.19598424,962.576977736,2.27,,,2440.19598424,962.576977736,2.27,,2440.19598424,962.576977736,2.27,
2124.1511,126.342,319.533,80.278,2.285,2412.49940637,953.892086263,2.52911145937,5512.56114356,2179.64341711,0.395147432813,2.71322358925,1.09,0.263810600145,1.0,2412.49940637,953.892086263,2.285,,,2412.49940637,953.892086263,2.285,,2412.49940637,953.892086263,2.285,
2124.3037,127.653,326.081,82.556,2.277,2387.72296773,934.737074531,2.55443271995,5436.84519753,2128.39631871,0.426462299814,2.71823396797,1.09,0.270989290636,1.0,2387.72296773,934.737074531,2.277,,,2387.72296773,934.737074531,2.277,,2387.72296773,934.737074531,2.277,
2124.4561,128.307,331.344,85.609,2.264,2375.55238607,919.889902941,2.58243120017,5378.25060207,2082.63074026,0.468430819988,2.7249489312,1.09,0.281934757962,1.0,2375.55238607,919.889902941,2.264,,,2375.55238607,919.889902941,2.264,,2375.55238607,919.889902941,2.264,
2124.6084,128.423,335.378,87.794,2.266,2373.40663277,908.825265819,2.61151039923,5378.13942985,2059.39805235,0.498467248608,2.72975475978,1.09,0.28281958446,1.0,2373.40663277,908.825265819,2.266,,,2373.40663277,908.825265819,2.266,,2373.40663277,908.825265819,2.266,
2124.7607,128.322,337.28,88.851,2.271,2375.27469958,903.700189753,2.62838796153,5394.24884275,2052.30313093,0.51299745687,2.7320795931,1.09,0.280790039068,1.0,2375.27469958,903.700189753,2.271,,,2375.27469958,903.700189753,2.271,,2375.27469958,903.700189753,2.271,
2124.9133,127.992,338.079,88.393,2.264,2381.39883743,901.564427249,2.64140727545,5391.48696794,2041.14186329,0.506701491511,2.73107223864,1.09,0.284614063686,1.0,2381.39883743,901.564427249,2.264,,,2381.39883743,901.564427249,2.264,,2381.39883743,901.564427249,2.264,
2125.0657,127.54,337.433,90.241,2.253,2389.83848204,903.290430989,2.64570330877,5384.30610005,2035.11334102,0.532105299333,2.73513684789,1.09,0.293067928368,1.0,2389.83848204,903.290430989,2.253,,,2389.83848204,903.290430989,2.253,,2389.83848204,903.290430989,2.253,
2125.218,126.926,337.271,92.62,2.251,2401.3992405,903.724304788,2.65722546996,5405.54969037,2034.28341008,0.564808577909,2.74036937247,1.09,0.296521118624,1.0,2401.3992405,903.724304788,2.251,,,2401.3992405,903.724304788,2.251,,2401.3992405,903.724304788,2.251,
2125.3704,127.201,338.646,93.032,2.255,2396.20757698,900.054924612,2.6622903908,5403.4480861,2029.623855,0.570472197402,2.74127555158,1.09,0.294484800624,1.0,2396.20757698,900.054924612,2.255,,,2396.20757698,900.054924612,2.255,,2396.20757698,900.054924612,2.255,
2125.5227,127.83,340.008,92.411,2.254,2384.41680357,896.449495306,2.65984510678,5374.47547524,2020.59716242,0.561935528215,2.73990968451,1.09,0.294506838208,1.0,2384.41680357,896.449495306,2.254,,,2384.41680357,896.449495306,2.254,,2384.41680357,896.449495306,2.254,
2125.6753,128.455,344.085,90.988,2.258,2372.81538282,885.827629801,2.67864232611,5357.81713441,2000.19878809,0.542374046326,2.73677984741,1.09,0.290737009057,1.0,2372.81538282,885.827629801,2.258,,,2372.81538282,885.827629801,2.258,,2372.81538282,885.827629801,2.258,
